date,rot_num_away_team,away_team_name,rot_num_home_team,home_team_name,away_team_runline_open,away_team_runline_open_odds,home_team_runline_open,home_team_runline_open_odds,away_team_runline_close,away_team_runline_close_odds,home_team_runline_close,home_team_runline_close_odds,away_team_moneyline_open,home_team_moneyline_open,away_team_moneyline_close,home_team_moneyline_close,over_open,over_open_odds,under_open,under_open_odds,over_close,over_close_odds,under_close,under_close_odds
Wed May 11,967,Rays,968,Angels,+1.5,-210,-1.5,-210,-1.5,+175,-1.5,+180,-105,-115,+105,-115,o7,-105,u7,-115,o6.5,-110,u6.5,+100
Wed May 11,969,Athletics,970,Tigers,+1.5,-210,-1.5,-210,-1.5,+165,-1.5,+170,-105,-115,+116,-120,o7.5,-115,u7.5,-105,o7.5,-105,u8,-105
Wed May 11,977,Red Sox,978,Braves,+1.5,-190,-1.5,-190,-1.5,+180,-1.5,+170,+115,-135,+100,-115,o8,-105,u8,-115,o8,-109,u8,+105
Wed May 11,979,Orioles,980,Cardinals,+1.5,-115,-1.5,-115,+1.5,-110,-1.5,+100,+185,-225,+195,-210,o8.5,-105,u8.5,-115,o8.5,+100,u8.5,-115
Wed May 11,973,Royals,974,Rangers,+1.5,-200,-1.5,-200,+1.5,-170,-1.5,+155,+114,-132,+118,-132,o8.5,-113,u8.5,-106,o8.5,-105,u8.5,-107
Tue May 10,913,Tigers,914,Athletics,+1.5,-225,-1.5,-225,-1.5,+170,+1.5,-175,-105,-115,-105,-105,o7,-115,u7,-105,o6.5,-105,u6.5,-104
Tue May 10,915,Athletics,916,Tigers,+1.5,-180,-1.5,-180,+1.5,-160,-1.5,+148,+120,-140,+130,+500,o7.5,-115,u7.5,-105,o7.5,-103,u7.5,+100
Tue May 10,901,Dodgers,902,Pirates,-1.5,-120,+1.5,-120,-2.5,+105,+1.5,+125,-190,+160,-230,+200,o8.5,-110,u8.5,-110,o8.5,+100,u8,+100
Tue May 10,903,Brewers,904,Reds,-1.5,-115,+1.5,-115,-1.5,-125,+1.5,+107,-180,+155,-200,+180,o8,100,u8,-120,o8.5,-112,u8.5,+100
Tue May 10,905,Mets,906,Nationals,-1.5,-112,+1.5,-112,-1.5,+105,+1.5,-120,-149,+125,-155,+145,o8.5,-118,u8.5,100,o8,-105,u8,-104
Tue May 10,917,Blue Jays,918,Yankees,+1.5,-165,-1.5,-165,+1.5,-140,-1.5,+160,+120,-140,+150,-130,o7.5,100,u7.5,-120,o7.5,+100,u7,+104
Tue May 10,927,Red Sox,928,Braves,+1.5,-160,-1.5,-160,+1.5,-160,-1.5,+155,+125,-145,+125,-140,o8.5,-110,u8.5,-110,o7.5,-105,u7.5,+100
Tue May 10,919,Astros,920,Twins,-1.5,+115,+1.5,+115,-1.5,+125,+1.5,-140,-150,+130,-145,+130,o7,100,u7,-120,o7,+100,u7,-110
Tue May 10,929,Orioles,930,Cardinals,+1.5,-155,-1.5,-155,+1.5,-145,-1.5,+134,+140,-160,+150,+850,o8,-105,u8,-115,o8.5,-106,u8,+105
Tue May 10,921,Royals,922,Rangers,+1.5,-160,-1.5,-160,+1.5,-160,-1.5,+155,+120,-140,+120,-134,o8,-120,u8,100,o8,-110,u8,-105
Tue May 10,923,Guardians,924,White Sox,+1.5,-140,-1.5,-140,+1.5,-125,-1.5,+155,+155,-180,+168,-130,o7.5,-105,u7.5,-115,o8.5,-105,u8,+100
Tue May 10,925,Rays,926,Angels,+1.5,-200,-1.5,-200,-1.5,+152,+1.5,-165,+100,-120,-110,-104,o8.5,100,u8.5,-120,o8.5,-102,u8,+100
Tue May 10,909,Marlins,910,Diamondbacks,-1.5,+155,+1.5,+155,+5.5,+360,-1.5,+180,-110,-110,-115,+115,o8,-115,u8,-105,o8.5,-102,u8,+100
Tue May 10,907,Cubs,908,Padres,+1.5,-184,-1.5,-184,-1.5,+700,-1.5,+140,+125,-149,+320,-165,o7,-124,u7,102,o8,+100,u7,+100
Tue May 10,931,Phillies,932,Mariners,-1.5,+160,+1.5,+160,-1.5,+146,-1.5,+150,-110,-110,+125,+114,o6.5,-120,u6.5,100,o7,+100,u6.5,+104
Tue May 10,911,Rockies,912,Giants,+1.5,-150,-1.5,-150,+1.5,-115,-1.5,+102,+140,-160,+185,-210,o7,-120,u7,100,o7.5,-105,u7.5,-106
Mon May 09,971,Royals,972,Orioles,+1.5,-195,-1.5,-195,+1.5,-160,-1.5,+155,+110,-130,+130,-143,o7.5,-110,u7.5,-110,o7.5,+100,u7.5,-114
Mon May 09,969,Rangers,970,Yankees,+1.5,-130,-1.5,-130,+1.5,-105,-1.5,+106,+170,-200,+185,-210,o7,100,u7,-120,o7.5,+100,u7,+105
Mon May 09,951,Dodgers,952,Pirates,-1.5,-150,+1.5,-150,+3.5,+1050,+1.5,+125,-250,+200,-225,+210,o7.5,100,u7.5,-120,o7.5,+105,u7.5,-112
Mon May 09,953,Brewers,954,Reds,-1.5,+110,+1.5,+110,-1.5,-108,+1.5,+100,-160,+140,-172,+160,o7.5,-105,u7.5,-115,o7.5,+110,u7,-105
Mon May 09,961,Athletics,962,Tigers,+1.5,-190,-1.5,-190,+1.5,-200,-1.5,+170,+117,-137,+106,+600,o7,-105,u7,-115,o7,-110,u7,-105
Mon May 09,963,Guardians,964,White Sox,+1.5,-145,-1.5,-145,+1.5,-120,-1.5,+110,+150,-175,+170,-185,o7.5,100,u7.5,-120,o7.5,-105,u7.5,+100
Mon May 09,965,Rays,966,Angels,+1,-149,-1,-149,-1.5,+165,-1.5,+170,+100,-118,+108,-118,o7.5,-118,u7.5,-100,o7.5,+100,u7.5,-108
Mon May 09,967,Phillies,968,Mariners,+1.5,-215,-1.5,-215,-1.5,+175,-1.5,+180,+101,-120,+106,-105,o7.5,-105,u7.5,-114,o7.5,+100,u7.5,-106
Mon May 09,955,Marlins,956,Diamondbacks,-1.5,+140,+1.5,+140,-1.5,+148,+1.5,-165,-130,+110,-106,-105,o8,-110,u8,-110,o9,+100,u8.5,+100
Mon May 09,957,Cubs,958,Padres,+1,-118,-1,-118,+1.5,-145,-1.5,+130,+150,-180,+170,-165,o7,-120,u7,-100,o7.5,+100,u7,+100
Mon May 09,959,Rockies,960,Giants,+1.5,-120,-1.5,-120,+2.5,+235,-1.5,-104,+195,-245,+205,-235,o6.5,-120,u6.5,100,o7,+100,u6.5,+110
Sun May 08,915,White Sox,916,Red Sox,+1.5,-200,-1.5,-200,+1.5,-130,-1.5,+133,+100,-120,+155,-162,o8.5,-110,u8.5,-110,o8,+100,u7.5,+100
Sun May 08,901,Mets,902,Phillies,-1.5,+150,+1.5,+150,-1.5,+115,+1.5,-128,-115,-105,-154,+140,o7,-115,u7,-105,o7.5,+100,u7,+100
Sun May 08,917,Royals,918,Orioles,-1.5,+158,+1.5,+158,-1.5,+162,-1.5,+190,-108,-108,-112,+102,o7.5,-115,u7.5,-105,o7.5,+100,u7,+100
Sun May 08,903,Brewers,904,Braves,+1.5,-190,-1.5,-190,+1.5,-165,-1.5,+150,-105,-115,+125,-140,o8.5,-105,u8.5,-115,o8,+100,u7.5,-105
Sun May 08,919,Rangers,920,Yankees,+1.5,-110,-1.5,-110,+1.5,+100,-1.5,+102,+194,-235,+205,-235,o7,-105,u7,-115,o7,+110,u6.5,+105
Sun May 08,905,Pirates,906,Reds,+1.5,-160,-1.5,-160,+1.5,-165,-1.5,+155,+135,-155,+120,-135,o7.5,-105,u7.5,-115,o8,+100,u8,-105
Sun May 08,921,Blue Jays,922,Guardians,-1.5,-115,+1.5,-115,-1.5,-113,+1.5,+105,-190,+160,-200,+175,o7.5,-120,u7.5,100,o7.5,-102,u7.5,-105
Sun May 08,925,Athletics,926,Twins,+1.5,-160,-1.5,-160,-1.5,+1100,-1.5,+175,+145,-165,+360,-139,o7,-105,u7,-115,o5.5,+100,u5.5,-109
Sun May 08,923,Tigers,924,Astros,+1.5,-140,-1.5,-140,+1.5,-130,-1.5,+115,+145,-165,+160,-178,o8,-110,u8,-110,o8.5,-104,u8.5,-112
Sun May 08,907,Cardinals,908,Giants,-1.5,+155,+1.5,+155,+1.5,-170,-1.5,+155,-110,-110,+120,-134,o7.5,-110,u7.5,-110,o8,+100,u7.5,-103
Sun May 08,929,Nationals,930,Angels,+1.5,-135,-1.5,-135,+1.5,-110,-1.5,+100,+150,-170,+180,-200,o8.5,-110,u8.5,-110,o9,+102,u8.5,+105
Sun May 08,909,Rockies,910,Diamondbacks,+1.5,-190,-1.5,-190,+1.5,-155,-1.5,+152,+100,-120,+140,-155,o7.5,-105,u7.5,-115,o8,+100,u7.5,-104
Sun May 08,911,Marlins,912,Padres,+1.5,-150,-1.5,-150,+1.5,-155,-1.5,+140,+145,-165,+140,-154,o6.5,-115,u6.5,-105,o7,+105,u6.5,+100
Sun May 08,927,Rays,928,Mariners,-1.5,+170,+1.5,+170,-1.5,+175,-1.5,+188,-105,-115,+105,-115,o7.5,-105,u7.5,-115,o7.5,-104,u7.5,-105
Sun May 08,955,Mets,956,Phillies,-1.5,+125,+1.5,+125,-1.5,+110,+1.5,-125,-135,+115,-140,+132,o7.5,-115,u7.5,-105,o8,-103,u8,-115
Sun May 08,931,Rangers,932,Yankees,+1.5,-126,-1.5,-126,+1.5,-120,-1.5,+112,-162,+136,+170,-190,o7.5,-114,u7.5,-106,o7.5,+102,u7,+100
Sun May 08,933,Royals,934,Orioles,+1.5,-230,-1.5,-230,+1.5,-180,-1.5,+175,+102,-120,+120,-115,o7,-110,u7,-110,o7,-110,u7,+102
Sun May 08,913,Dodgers,914,Cubs,-1.5,-113,+1.5,-113,-1.5,-118,+1.5,+120,-200,+170,-195,+200,o8,-110,u8,-110,o7.5,-107,u8,-109
Sat May 07,951,Pirates,952,Reds,+1.5,-145,-1.5,-145,-1.5,+142,+1.5,-155,+150,-170,-116,+105,o7,-110,u7,-110,o8.5,-105,u8.5,-107
Sat May 07,953,Dodgers,954,Cubs,-1.5,-135,+1.5,-135,-1.5,-120,+1.5,+120,-230,+190,-235,+200,o7,-105,u7,-115,o6.5,-120,u6.5,+105
Sat May 07,967,Rangers,968,Yankees,+1.5,-150,-1.5,-150,+1.5,+100,-1.5,-114,+145,-165,+215,-240,o6.5,-120,u6.5,100,o7.5,-104,u7,+100
Sat May 07,969,Athletics,970,Twins,+1.5,-146,-1.5,-146,+1.5,-105,-1.5,+105,+146,-174,+200,-200,o7.5,-110,u7.5,-110,o7.5,+100,u7.5,-115
Sat May 07,985,Blue Jays,986,Guardians,-1.5,+130,+1.5,+130,-1.5,+145,+1.5,-141,-130,+110,-124,+130,o7.5,-110,u7.5,-110,o7.5,+105,u6.5,+104
Sat May 07,971,Tigers,972,Astros,+1.5,-150,-1.5,-150,-1.5,+170,-1.5,+110,+155,-180,+175,-122,o7,-110,u7,-110,o8,+100,u7.5,-102
Sat May 07,955,Mets,956,Phillies,-1.5,+155,+1.5,+155,-1.5,+115,+1.5,-134,-110,-110,-154,+140,o7,-120,u7,100,o7,+100,u7,-114
Sat May 07,973,White Sox,974,Red Sox,-1.5,+170,+1.5,+170,-1.5,+130,+1.5,-140,-105,-115,-135,+120,o8.5,-100,u8.5,-120,o7.5,-108,u7.5,-105
Sat May 07,975,Blue Jays,976,Guardians,-1.5,+125,+1.5,+125,-1.5,+130,+1.5,-150,-134,+114,-132,+115,o7.5,-110,u7.5,-110,o7.5,+100,u7.5,-115
Sat May 07,957,Pirates,958,Reds,-1,+105,+1,+105,-1.5,+125,+1.5,-145,-125,+105,-130,+115,o9,-100,u9,-118,o9,+100,u8.5,-103
Sat May 07,977,Royals,978,Orioles,+1.5,-220,-1.5,-220,+1.5,-190,-1.5,+172,-105,-115,+112,-125,o7,100,u7,-120,o8,+100,u7.5,-102
Sat May 07,959,Cardinals,960,Giants,+1.5,-220,-1.5,-220,+1.5,-175,-1.5,+170,+100,-120,+116,-132,o6.5,-115,u6.5,-105,o7,+100,u7,-110
Sat May 07,961,Brewers,962,Braves,-1.5,+150,+1.5,+150,-1.5,+160,-1.5,+150,-115,-105,+120,-107,o6.5,-110,u6.5,-110,o7,+105,u6.5,+105
Sat May 07,983,Dodgers,984,Cubs,-1.5,+100,+1.5,+100,-1.5,-105,+1.5,-105,-220,+184,-175,+155,o7.5,-110,u7.5,-110,o7.5,+100,u7.5,-106
Sat May 07,963,Rockies,964,Diamondbacks,-1.5,+145,+1.5,+145,-1.5,+170,-1.5,+160,-110,-110,+135,-120,o8,-110,u8,-110,o9,+102,u8.5,+100
Sat May 07,965,Marlins,966,Padres,+1.5,-190,-1.5,-190,-1.5,+185,-1.5,+175,+130,-150,+135,-118,o6,-120,u6,100,o6.5,-120,u6.5,+104
Sat May 07,981,Nationals,982,Angels,+1,+100,-1,+100,+1.5,-115,-1.5,+128,+135,-161,+175,-157,o8.5,-110,u8.5,-110,o9,+100,u8.5,+104
Sat May 07,979,Rays,980,Mariners,-1.5,+162,+1.5,+162,-1.5,+130,-1.5,+165,-120,+102,-105,+120,o7,-100,u7,-120,o7.5,+105,u7,-105
Fri May 06,901,Dodgers,902,Cubs,-1,-120,+1,-120,N/A,,N/A,,-161,+135,N/A,N/A,o7,105,u7,-125,N/A,,N/A,
Fri May 06,903,Pirates,904,Reds,-1.5,+145,+1.5,+145,-1.5,+148,+1.5,-155,-115,-105,-115,+102,o8.5,-105,u8.5,-115,o8.5,-105,u8.5,+100
Fri May 06,915,Royals,916,Orioles,-1.5,+150,+1.5,+150,+1.5,-180,-1.5,+170,-120,+100,+110,-126,o7.5,100,u7.5,-120,o8,-102,u8,-109
Fri May 06,905,Mets,906,Phillies,-1.5,+125,+1.5,+125,-1.5,+105,+1.5,-120,-135,+115,-159,+140,o7,-110,u7,-110,o7.5,+104,u7,+100
Fri May 06,917,Rangers,918,Yankees,+1.5,-145,-1.5,-145,+1.5,-110,-1.5,-105,+145,-165,+205,-225,o6.5,-115,u6.5,-105,o7,-110,u7,-105
Fri May 06,919,White Sox,920,Red Sox,+1.5,-195,-1.5,-195,-1.5,+125,-1.5,+125,+105,-125,+150,+115,o8.5,-105,u8.5,-115,o8.5,+100,u7.5,-110
Fri May 06,921,Blue Jays,922,Guardians,-1.5,+140,+1.5,+140,-1.5,+130,+1.5,-150,-130,+110,-140,+128,o6.5,-110,u6.5,-110,o6.5,-114,u6.5,+100
Fri May 06,907,Brewers,908,Braves,+1.5,-210,-1.5,-210,-1.5,+155,-1.5,+180,+100,-118,-105,-104,o8.5,-105,u8.5,-115,o8.5,+100,u8,-105
Fri May 06,923,Tigers,924,Astros,+1.5,-145,-1.5,-145,+1.5,+105,-1.5,+110,+135,-155,+200,-200,o8,-110,u8,-110,o8.5,+100,u8.5,-105
Fri May 06,925,Athletics,926,Twins,+1.5,-156,-1.5,-156,+1.5,-115,-1.5,+120,+142,-168,+185,-175,o7.5,102,u7.5,-124,o7.5,-105,u7.5,+100
Fri May 06,929,Nationals,930,Angels,+1,+105,-1,+105,+1.5,-115,-1.5,+108,+145,-175,+165,-180,o9,-118,u9,-100,o9.5,+100,u9,+100
Fri May 06,909,Rockies,910,Diamondbacks,+1.5,-164,-1.5,-164,+1.5,-155,-1.5,+140,+118,-138,+134,-145,o8,-118,u8,-104,o8.5,-104,u8.5,+100
Fri May 06,927,Rays,928,Mariners,+1.5,-200,-1.5,-200,+1.5,-195,-1.5,+170,+105,-125,+112,-125,o7,100,u7,-120,o7,-105,u7,-110
Fri May 06,911,Marlins,912,Padres,+1.5,-195,-1.5,-195,+1.5,-185,-1.5,+175,+130,-150,+118,-125,o6.5,-105,u6.5,-115,o6.5,-110,u6.5,+100
Fri May 06,913,Cardinals,914,Giants,-1.5,+135,+1.5,+135,+1.5,-182,-1.5,+170,+105,-125,+120,-129,o6.5,-110,u6.5,-110,o7.5,+102,u7,+105
Thu May 05,961,Angels,962,Red Sox,-1.5,-105,+1.5,-105,-1.5,+125,+1.5,-140,-160,+140,-126,+120,o9,-105,u9,-115,o8,+105,u7.5,+100
Thu May 05,951,Reds,952,Brewers,+1.5,-155,-1.5,-155,+1.5,+105,-1.5,-105,+130,-150,+210,-225,o7.5,-105,u7.5,-115,o8,-103,u7.5,+105
Thu May 05,953,Nationals,954,Rockies,+1.5,-180,-1.5,-180,+1.5,+575,-1.5,+130,+100,-120,+130,-141,o10.5,-110,u10.5,-110,o11,+102,u10.5,+100
Thu May 05,963,Blue Jays,964,Guardians,-1.5,+115,+1.5,+115,-1.5,+115,+1.5,-125,-155,+130,-145,+140,o8,-100,u8,-120,o8,+105,u7.5,-104
Thu May 05,955,Mets,956,Phillies,+1.5,-150,-1.5,-150,+1.5,-155,-1.5,+140,+120,-140,+134,-150,o8,-105,u8,-115,o8.5,-105,u8,+100
Thu May 05,965,Twins,966,Orioles,-1.5,+130,+1.5,+130,+1.5,+1100,+1.5,-120,-132,+112,-150,+140,o9,100,u9,-122,o8.5,-105,u8.5,-104
Thu May 05,967,Tigers,968,Astros,+1.5,-140,-1.5,-140,+1.5,-142,-1.5,+130,+142,-167,+145,-155,o8,-120,u8,100,o8.5,-102,u8,-106
Thu May 05,957,Marlins,958,Padres,+1.5,-170,-1.5,-170,-1.5,+150,-1.5,+200,+125,-145,-115,+102,o6.5,-115,u6.5,-105,o7.5,+105,u7.5,-115
Thu May 05,969,Rays,970,Mariners,-1.5,+150,+1.5,+150,-1.5,+135,+1.5,-145,-115,-105,-130,+120,o7,105,u7,-125,o7,-104,u6.5,+105
Thu May 05,959,Cardinals,960,Giants,-1,+120,+1,+120,-1.5,+168,-1.5,+180,-118,+100,+105,-115,o7.5,-118,u7.5,-100,o7.5,+115,u7,+104
Wed May 04,901,Diamondbacks,902,Marlins,+1.5,-170,-1.5,-170,+1.5,-146,-1.5,+130,+115,-135,+155,-170,o7.5,-105,u7.5,-115,o7.5,-108,u7.5,+100
Wed May 04,927,Cardinals,928,Royals,-1.5,+110,+1.5,+110,-1.5,+126,+1.5,-140,-155,+135,-142,+125,o7,-115,u7,-105,o7.5,-114,u7.5,+100
Wed May 04,921,Pirates,922,Tigers,+1.5,-150,-1.5,-150,+1.5,-145,-1.5,+130,+145,-165,+140,-155,o7,-105,u7,-115,o8.5,+100,u8,-105
Wed May 04,923,Padres,924,Guardians,-1.5,+125,+1.5,+125,-1.5,+135,+1.5,-150,-140,+120,-130,+116,o7,-115,u7,-105,o7,-110,u7,+100
Wed May 04,903,Braves,904,Mets,+1.5,-210,-1.5,-210,+1.5,-175,-1.5,+158,+100,-120,+128,-135,o7,-105,u7,-115,o7,+102,u7,-114
Wed May 04,911,Mariners,912,Astros,+1.5,-135,-1.5,-135,+1.5,-105,-1.5,-103,+150,-170,+195,-220,o7.5,-105,u7.5,-115,o8,-105,u7.5,+100
Wed May 04,913,Rays,914,Athletics,-1.5,+175,+1.5,+175,-1.5,+140,+1.5,-155,-115,-105,-129,+115,o6.5,-110,u6.5,-110,o6.5,-120,u6.5,+102
Wed May 04,931,Pirates,932,Tigers,+1.5,-200,-1.5,-200,+1.5,-170,-1.5,+163,+100,-120,+120,-134,o7.5,-110,u7.5,-110,o7.5,-114,u7.5,+105
Wed May 04,933,Padres,934,Guardians,-1.5,+135,+1.5,+135,-1.5,+125,+1.5,-140,-135,+115,-138,+125,o7,-105,u7,-115,o7,-110,u7,+104
Wed May 04,925,Rangers,926,Phillies,+1.5,-145,-1.5,-145,+1.5,-118,-1.5,+110,+145,-165,+175,+1050,o7.5,-105,u7.5,-115,o8.5,+100,u8,+100
Wed May 04,915,Twins,916,Orioles,-1.5,+145,+1.5,+145,-1.5,+123,+1.5,-135,-130,+110,-136,+125,o7.5,-105,u7.5,-115,o7.5,+102,u7.5,-108
Wed May 04,917,Yankees,918,Blue Jays,-1.5,+155,+1.5,+155,-1.5,+110,+1.5,-125,-115,-105,-154,+140,o8,-105,u8,-115,o8.5,+100,u8,+105
Wed May 04,919,Angels,920,Red Sox,-1.5,+155,+1.5,+155,-1.5,+125,-1.5,+155,+112,-132,+133,+110,o9,-115,u9,-105,o8,+105,u8.5,-103
Wed May 04,905,Reds,906,Brewers,+1.5,-120,-1.5,-120,+1.5,+122,-2.5,+110,+180,-220,+265,-245,o7.5,-105,u7.5,-115,o7.5,-114,u7.5,+100
Wed May 04,929,White Sox,930,Cubs,-1.5,+135,+1.5,+135,-1.5,+130,+1.5,-145,-140,+120,-140,+125,o7,100,u7,-120,o7,+105,u6.5,+100
Wed May 04,907,Nationals,908,Rockies,+1.5,-150,-1.5,-150,+1.5,-135,-1.5,+130,+115,-135,+140,-140,o10.5,-105,u10.5,-115,o10.5,-105,u10,-105
Wed May 04,909,Giants,910,Dodgers,+1.5,-172,-1.5,-172,+1.5,-134,-1.5,+130,+132,-156,+155,-165,o7.5,-110,u7.5,-110,o7.5,-105,u7.5,-105
Tue May 03,951,Braves,952,Mets,+1.5,-195,-1.5,-195,-1.5,+195,-1.5,+190,+100,-120,+800,-105,o7,-120,u7,100,o7.5,+105,u7,+105
Tue May 03,973,Padres,974,Guardians,-1.5,+110,+1.5,+110,-1.5,+130,+1.5,-139,-150,+130,-134,+125,o7.5,-105,u7.5,-115,o8.5,-105,u8,+105
Tue May 03,955,Diamondbacks,956,Marlins,+1.5,-155,-1.5,-155,+1.5,-130,-1.5,+114,+135,-155,+175,-195,o7.5,100,u7.5,-120,o7.5,+105,u7.5,-115
Tue May 03,975,Rangers,976,Phillies,+1.5,-140,-1.5,-140,+1.5,-140,-1.5,+150,+150,-170,+140,-143,o8.5,-105,u8.5,-115,o8.5,+100,u8,+100
Tue May 03,953,Braves,954,Mets,-1,+105,+1,+105,-1.5,+160,-1.5,+190,-125,+105,-105,-108,o7.5,-118,u7.5,-100,o7,-108,u7,+104
Tue May 03,963,Twins,964,Orioles,-1.5,+100,+1.5,+100,-1.5,+110,+1.5,-115,-180,+155,-157,+150,o7,-115,u7,-105,o7,+105,u6.5,+102
Tue May 03,965,Yankees,966,Blue Jays,+1.5,-165,-1.5,-165,+1.5,-175,-1.5,+165,+115,-135,+120,-130,o8,-105,u8,-115,o7.5,+105,u7.5,-114
Tue May 03,967,Angels,968,Red Sox,-1.5,+135,+1.5,+135,-1.5,+130,+1.5,-145,-125,+105,-125,+114,o9,-105,u9,-115,o8.5,+100,u8,+100
Tue May 03,977,Pirates,978,Tigers,+1.5,-145,-1.5,-145,+1.5,-150,-1.5,+140,+140,-160,+132,-143,o7.5,-105,u7.5,-115,o8.5,-104,u8,-105
Tue May 03,957,Reds,958,Brewers,+1.5,-115,-1.5,-115,+1.5,-105,-1.5,-105,+175,-210,+205,-235,o7.5,-105,u7.5,-115,o7,-104,u7,-103
Tue May 03,979,White Sox,980,Cubs,-1.5,+125,+1.5,+125,-2.5,+220,+1.5,-155,-145,+125,-135,+123,o7,-105,u7,-115,o6.5,-115,u6.5,+100
Tue May 03,969,Mariners,970,Astros,+1.5,-170,-1.5,-170,+1.5,-105,-1.5,+130,+110,-130,+190,-155,o8,-115,u8,-105,o8.5,-105,u7.5,+100
Tue May 03,981,Cardinals,982,Royals,-1.5,+135,+1.5,+135,-1.5,+155,+1.5,-140,-130,+110,-106,+125,o7,-105,u7,-115,o7,-109,u7.5,+100
Tue May 03,959,Nationals,960,Rockies,+1.5,-140,-1.5,-140,+1.5,-140,-1.5,+130,+135,-155,+128,-140,o10.5,-105,u10.5,-115,o10.5,-115,u10.5,+100
Tue May 03,971,Rays,972,Athletics,-1.5,+145,+1.5,+145,-1.5,+140,+1.5,-160,-130,+110,-118,+110,o7,100,u7,-120,o7.5,+102,u6.5,+100
Tue May 03,961,Giants,962,Dodgers,+1.5,-150,-1.5,-150,+1.5,-175,-1.5,+160,+155,-180,+124,-135,o6.5,-115,u6.5,-105,o7,+105,u6.5,+105
Mon May 02,915,Royals,916,Cardinals,+1.5,-150,-1.5,-150,+1.5,-140,-1.5,+128,+140,-160,+150,-155,o7,-110,u7,-110,o7.5,+100,u7,+105
Mon May 02,905,Angels,906,White Sox,+1.5,-190,-1.5,-190,+1.5,-160,-1.5,+146,+100,-120,+140,-145,o8,-110,u8,-110,o7.5,+105,u7.5,-110
Mon May 02,901,Diamondbacks,902,Marlins,+1.5,-165,-1.5,-165,+1.5,-160,-1.5,+140,+120,-141,+155,-165,o7,100,u7,-120,o6.5,+105,u6,+100
Mon May 02,907,Twins,908,Orioles,-1.5,+110,+1.5,+110,-1.5,+115,+1.5,-130,-149,+125,-145,+130,o8,-105,u8,-115,o7.5,-110,u7.5,-103
Mon May 02,909,Yankees,910,Blue Jays,-1.5,+145,+1.5,+145,-1.5,+136,+1.5,-150,-125,+105,-118,+107,o8.5,100,u8.5,-120,o8.5,-105,u8.5,-105
Mon May 02,903,Braves,904,Mets,+1.5,-205,-1.5,-205,-1.5,+175,-1.5,+180,+114,-134,-105,-105,o7,-105,u7,-115,o7,+100,u6.5,+105
Mon May 02,911,Mariners,912,Astros,+1.5,-195,-1.5,-195,+1.5,-162,-1.5,+163,-105,-115,+126,-125,o8.5,-115,u8.5,-105,o9,+100,u9,-106
Mon May 02,913,Rays,914,Athletics,-1.5,+120,+1.5,+120,-1.5,+115,+1.5,-125,-161,+135,-158,+150,o7,100,u7,-120,o6.5,-120,u6.5,+105
Sun May 01,963,Red Sox,964,Orioles,-1.5,+140,+1.5,+140,-1.5,+118,+1.5,-134,-130,+110,-140,+125,o7.5,-110,u7.5,-110,o8.5,+100,u8,-105
Sun May 01,965,Twins,966,Rays,+1.5,-162,-1.5,-162,-1.5,+185,-1.5,+165,+130,-154,+116,-124,o8,-110,u8,-110,o7.5,+105,u7,+102
Sun May 01,951,Padres,952,Pirates,-1.5,-110,+1.5,-110,-1.5,+100,+1.5,-105,-180,+155,-170,+160,o7,-120,u7,100,o7.5,+100,u7.5,-110
Sun May 01,967,Astros,968,Blue Jays,+1.5,-160,-1.5,-160,+1.5,-140,-1.5,+135,+125,-145,+155,-160,o7.5,-110,u7.5,-110,o7.5,+110,u7,+100
Sun May 01,975,Mariners,976,Marlins,+1.5,-210,-1.5,-210,+1.5,-195,-1.5,+172,+100,-120,+115,-125,o7,-115,u7,-105,o7,+104,u6.5,+105
Sun May 01,953,Cubs,954,Brewers,+1.5,-130,-1.5,-130,+1.5,-110,-1.5,+100,+170,-200,+200,-225,o7,-105,u7,-115,o6.5,-110,u6.5,+104
Sun May 01,971,Yankees,972,Royals,-1.5,-105,+1.5,-105,-1.5,-120,+1.5,+105,-170,+150,-200,+180,o8,-110,u8,-110,o8,-108,u8,-105
Sun May 01,969,Angels,970,White Sox,+1.5,-195,-1.5,-195,-1.5,+135,+1.5,-145,-105,-115,-120,+110,o8.5,-115,u8.5,-105,o8.5,-105,u8.5,-105
Sun May 01,955,Diamondbacks,956,Cardinals,+1.5,-130,-1.5,-130,+1.5,-130,-1.5,+115,+175,-210,+170,-180,o7.5,100,u7.5,-120,o8,-103,u7.5,+100
Sun May 01,977,Braves,978,Rangers,-1,+120,+1,+120,-1.5,+112,+1.5,-129,-110,-110,-145,+133,o9,-100,u9,-118,o9,-110,u9,-103
Sun May 01,957,Reds,958,Rockies,+1.5,-135,-1.5,-135,+1.5,-130,-1.5,+123,+135,-155,+145,-150,o10.5,-120,u10.5,100,o10.5,-104,u10.5,-110
Sun May 01,959,Nationals,960,Giants,+1.5,-145,-1.5,-145,+1.5,-135,-1.5,+125,+150,-170,+160,-170,o8,100,u8,-120,o7.5,+100,u7.5,-108
Sun May 01,973,Guardians,974,Athletics,-1.5,+150,+1.5,+150,-1.5,+145,+1.5,-160,-118,+100,-120,+108,o7.5,100,u7.5,-120,o7,-108,u7,-106
Sun May 01,979,Tigers,980,Dodgers,+1.5,-120,-1.5,-120,+1.5,+105,-1.5,-115,+195,-240,+235,-260,o7.5,-110,u7.5,-110,o7.5,-105,u7.5,-110
